name,kana,food,map,map_iflame,prefecture,municipalities,street_address,station,transportation,phone_number,shop_url,tabelog_url,latitude,longitude
牛たん萃萃,ぎゅうたんすいすい,牛たん、とろろ、テールスープ、冷奴、浅漬け、南蛮味噌、テール焼き,"https://www.google.com/maps/place/%E3%80%92983-0043+%E5%AE%AE%E5%9F%8E%E7%9C%8C%E4%BB%99%E5%8F%B0%E5%B8%82%E5%AE%AE%E5%9F%8E%E9%87%8E%E5%8C%BA%E8%90%A9%E9%87%8E%E7%94%BA%EF%BC%92%E4%B8%81%E7%9B%AE%EF%BC%91%EF%BC%92%E2%88%92%EF%BC%91+%E7%89%9B%E3%81%9F%E3%82%93%E8%90%83%E8%90%83/@38.2547493,140.9107496,16.28z/data=!4m6!3m5!1s0x5f8987fd8c1ca5bd:0x420c2924ada9bb39!8m2!3d38.255574!4d140.9140217!16s%2Fg%2F12hm5mwn7?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d5172.661346342236!2d140.9107495821422!3d38.25474929239917!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f8987fd8c1ca5bd%3A0x420c2924ada9bb39!2z44CSOTgzLTAwNDMg5a6u5Z-O55yM5LuZ5Y-w5biC5a6u5Z-O6YeO5Yy66JCp6YeO55S677yS5LiB55uu77yR77yS4oiS77yRIOeJm-OBn-OCk-iQg-iQgw!5e0!3m2!1sja!2sjp!4v1711003717839!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",宮城県,仙台市宮城野区,萩野町2-12-1,卸町駅,"・仙台市営地下鉄東西線 卸町駅1番出口より徒歩10分
・卸町駅から754m",022-231-4174,,https://tabelog.com/miyagi/A0401/A040102/4003262/,38.25585509434765,140.9140796629177
女川海の膳 ニューこのり,おながわうみのぜんにゅーこのり,海鮮五色丼、あら汁、わらび、穴子の天ぷら、殻ウニ、穴子丼,"https://www.google.com/maps/place/%E5%A5%B3%E5%B7%9D%E6%B5%B7%E3%81%AE%E8%86%B3+%E3%83%8B%E3%83%A5%E3%83%BC%E3%81%93%E3%81%AE%E3%82%8A/@38.4464996,141.4443436,18.52z/data=!4m15!1m8!3m7!1s0x5f89b01314098bd5:0xd1122fe6b0cf6ec2!2z44CSOTg2LTIyNjUg5a6u5Z-O55yM54mh6bm_6YOh5aWz5bed55S65aWz5bed77yS5LiB55uu77yV4oiS77yX!3b1!8m2!3d38.446499!4d141.4456994!16s%2Fg%2F11tf3gtkn5!3m5!1s0x5f89b01313bec045:0x4f187d0674567a3f!8m2!3d38.4464928!4d141.4456825!16s%2Fg%2F1tfhg6_t?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1091.9702596326129!2d141.44434358753318!3d38.446499571358125!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f89b01313bec045%3A0x4f187d0674567a3f!2z5aWz5bed5rW344Gu6IazIOODi-ODpeODvOOBk-OBruOCig!5e0!3m2!1sja!2sjp!4v1711004672976!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",宮城県,牡鹿郡女川町,女川2-5-7,女川駅,"・ＪＲ女川駅より徒歩1分
・女川駅から167m",0225-53-2134,,https://tabelog.com/miyagi/A0404/A040403/4003356/,38.44649516680794,141.44567831816806
食堂 きかく,しょくどうきかく,サバだしらーめん,"https://www.google.com/maps/place/%E9%A3%9F%E5%A0%82+%E4%BA%80%E9%B6%B4(%E3%81%8D%E3%81%8B%E3%81%8F)/@38.5149649,141.3162487,17.12z/data=!4m15!1m8!3m7!1s0x5f89a89cb39e0aa5:0x46b84e7453592c23!2z44CSOTg2LTAxMDEg5a6u5Z-O55yM55-z5be75biC55u46YeO6LC36aOv6YeO5bed55S677yR77yX77yR!3b1!8m2!3d38.5145101!4d141.3179443!16s%2Fg%2F12hrky9sz!3m5!1s0x5f89a89cb3a6aaab:0xdd471d9d3b244d2e!8m2!3d38.5146747!4d141.3177991!16s%2Fg%2F11fy_tff9z?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2880.430319798457!2d141.31624874064653!3d38.51496488280275!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5f89a89cb3a6aaab%3A0xdd471d9d3b244d2e!2z6aOf5aCCIOS6gOm2tCjjgY3jgYvjgY8p!5e0!3m2!1sja!2sjp!4v1711098839730!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",宮城県,宮城県,石巻市,相野谷字飯野川町171,,0225-62-3381,,https://tabelog.com/miyagi/A0404/A040403/4014503/,38.51485257105251,141.31786231993783
蔡菜食堂,さいさいしょくどう,白切鶏（バイツェーチ）、青菜の水餃子、トマト卵炒め、レバにら炒め、ごま団子,"https://www.google.com/maps/place/%E8%94%A1%E8%8F%9C%E9%A3%9F%E5%A0%82/@35.7048185,139.6636075,18.05z/data=!3m1!5s0x6018f293e0fa4b41:0xa50b5202f72f9474!4m6!3m5!1s0x6018f293e0f83f4d:0x8413788556ad9b7e!8m2!3d35.7046637!4d139.6645087!16s%2Fg%2F1thznybf?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1567.0521091118896!2d139.66360750998095!3d35.704818541879995!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018f293e0f83f4d%3A0x8413788556ad9b7e!2z6JSh6I-c6aOf5aCC!5e0!3m2!1sja!2sjp!4v1711005429432!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",東京都,中野区,中野3-35-2 渡辺ビル1F,中野駅,"・中野駅南口より徒３分
・中野駅から161m",03-5385-6558,,https://tabelog.com/tokyo/A1319/A131902/13025878/,35.70473215714304,139.66450525817353
STEAK TEXAS,すてーきてきさす,ガーリックライス（ハーフ）、テキサスリブステーキ（300g）,"https://www.google.com/maps/place/STEAK+TEXAS/@35.6850595,140.0218879,17.67z/data=!3m1!5s0x6022802892a02347:0x369e44f7bd38814c!4m6!3m5!1s0x60228028f2a98feb:0x6d5e3436d7d9924b!8m2!3d35.6858944!4d140.0219539!16s%2Fg%2F1tg5c6lh?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2031.7972392722527!2d140.0218878965665!3d35.68505949578962!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60228028f2a98feb%3A0x6d5e3436d7d9924b!2sSTEAK%20TEXAS!5e0!3m2!1sja!2sjp!4v1711005723568!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",千葉県,習志野市,津田沼2-6-34,京成津田沼駅,"・京成千葉線 京成津田沼駅北口より徒歩5分
・京成津田沼駅から354m",047-477-9917,,https://tabelog.com/chiba/A1202/A120204/12001065/,35.68598557264052,140.02196188953448
松下製麺所,まつしたせいめんじょ,かけうどん（1玉）、コロッケ,"https://www.google.com/maps/place/%E6%9D%BE%E4%B8%8B%E8%A3%BD%E9%BA%BA%E6%89%80/@34.3346225,134.0426019,17.42z/data=!4m15!1m8!3m7!1s0x3553ebbdca4211a7:0x79e7e8389c939e50!2z44CSNzYwLTAwMDgg6aaZ5bed55yM6auY5p2-5biC5Lit6YeO55S677yS4oiS77yS!3b1!8m2!3d34.3350017!4d134.0448491!16s%2Fg%2F12hkbwswf!3m5!1s0x3553ebbdca28b825:0xaa249fc40a3f87fb!8m2!3d34.3350154!4d134.0449083!16s%2Fg%2F1tghmfb_?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2455.7362609495594!2d134.04260191334654!3d34.33462248759344!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3553ebbdca28b825%3A0xaa249fc40a3f87fb!2z5p2-5LiL6KO96bq65omA!5e0!3m2!1sja!2sjp!4v1711006448085!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",香川県,高松市,中野町2-2,栗林公園北口駅,"・JR四国 栗林公園北口駅より徒歩5分
・栗林公園北口駅から322m",087-831-6279,,https://tabelog.com/kagawa/A3701/A370101/37000033/,34.335147472688156,134.04493704535497
さかな工房 丸万,さかなこうぼうまるまん,さば生姜煮、とこぶしのバター焼き、あまぎの唐揚げ・あんかけ、あなご澄まし汁、かんぱちの炒り、鯛どんぶり,"https://www.google.com/maps/place/%E3%81%95%E3%81%8B%E3%81%AA%E5%B7%A5%E6%88%BF+%E4%B8%B8%E4%B8%87/@33.8291533,132.7725907,17.6z/data=!4m15!1m8!3m7!1s0x354fe5f6fce0a9b3:0x22a648b8ce5d98ce!2z44CSNzkwLTA5NjUg5oSb5aqb55yM5p2-5bGx5biC56WH5ZyS55S677yT4oiS77yS77yR!3b1!8m2!3d33.830042!4d132.7734221!16s%2Fg%2F11clrq0ghz!3m5!1s0x354fe5f6fce0a9b3:0xdd3a6087a0e7ba89!8m2!3d33.8300257!4d132.7733962!16s%2Fg%2F1v0lhksm?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2179.524646457935!2d132.7725906618856!3d33.829153316870304!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x354fe5f6fce0a9b3%3A0xdd3a6087a0e7ba89!2z44GV44GL44Gq5bel5oi_IOS4uOS4hw!5e0!3m2!1sja!2sjp!4v1711006769964!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",愛媛県,松山市,祇園町3-21,いよ立花駅,"・いよたちばな駅より徒歩10分
・いよ立花駅から264m",089-921-7242,,https://tabelog.com/ehime/A3801/A380101/38005974/,33.830170169840116,132.7734231889288
みっちゃん,みっちゃん,おでん（牛すじ・大根）、コーネ、豆もやし、牛ロース、ラーメン（おでんの玉子トッピング),"https://www.google.com/maps/place/%E3%81%BF%E3%81%A3%E3%81%A1%E3%82%83%E3%82%93/@34.406975,132.4673987,16.73z/data=!4m15!1m8!3m7!1s0x355a98b36dce4c6b:0x6b96582a677bbc54!2z44CSNzMyLTAwNjQg5bqD5bO255yM5bqD5bO25biC5p2x5Yy654mb55Sw5Y2X77yR5LiB55uu77yX4oiS77yR!3b1!8m2!3d34.4072466!4d132.4707408!16s%2Fg%2F12j8f26gn!3m5!1s0x355a98b36dc919bf:0x584db5ffd5d84835!8m2!3d34.4072567!4d132.4707377!16s%2Fg%2F1tdj218s?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3957.505439043161!2d132.46739872632642!3d34.406974983963664!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x355a98b36dc919bf%3A0x584db5ffd5d84835!2z44G_44Gj44Gh44KD44KT!5e0!3m2!1sja!2sjp!4v1711007156324!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",広島県,広島市東区,牛田南1-7-1,白島駅,・白島駅から585m,082-223-3329,,https://tabelog.com/hiroshima/A3401/A340101/34007929/,34.40750175857159,132.47080396386318
多津美,たつみ,せいろそば,"https://www.google.com/maps/place/%E5%A4%9A%E6%B4%A5%E7%BE%8E/@35.7830534,140.314038,15.95z/data=!4m15!1m8!3m7!1s0x60228b1038adb5d3:0x7130acd0e6baee5c!2z44CSMjg2LTAwMjYg5Y2D6JGJ55yM5oiQ55Sw5biC5pys55S677yT77yU77yV!3b1!8m2!3d35.7842679!4d140.3184522!16s%2Fg%2F11clnxy7k8!3m5!1s0x60228b1038b177b3:0xd2939dbf6f5df4ad!8m2!3d35.7844641!4d140.3184641!16s%2Fg%2F1tfvhb1m?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d6681.092701867739!2d140.3140379517355!3d35.783053441806196!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60228b1038b177b3%3A0xd2939dbf6f5df4ad!2z5aSa5rSl576O!5e0!3m2!1sja!2sjp!4v1711034389355!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",千葉県,成田市,本町345,成田駅,・成田駅から856m,0476-22-0139,,https://tabelog.com/chiba/A1204/A120401/12016342/,35.78489491674688,140.31851148505456
珈琲処カラス,こーひーどころからす,あんトースト,"https://www.google.com/maps/place/%E7%8F%88%E7%90%B2%E5%87%A6%E3%82%AB%E3%83%A9%E3%82%B9/@35.1673518,136.8948765,16.84z/data=!4m15!1m8!3m7!1s0x60037729406d9909:0x66d2d6895a908ff4!2z44CSNDYwLTAwMDgg5oSb55-l55yM5ZCN5Y-k5bGL5biC5Lit5Yy65qCE77yR5LiB55uu77yR77yS4oiS77ySIOOCq-ODqeOCuQ!3b1!8m2!3d35.1660323!4d136.8968028!16s%2Fg%2F11ddyzthqj!3m5!1s0x600377294bcbbb3d:0x3c28d8ee64b2629c!8m2!3d35.1660419!4d136.8968097!16s%2Fg%2F12qg62l2s?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3651.059161690729!2d136.8948764557291!3d35.16735180469587!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x600377294bcbbb3d%3A0x3c28d8ee64b2629c!2z54-I55Cy5Yem44Kr44Op44K5!5e0!3m2!1sja!2sjp!4v1711034978517!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",愛知県,名古屋市中区,栄1-12-2,伏見駅,"・地下鉄東山線 伏見駅より徒歩5分
・伏見駅から315m",052-231-1563,,https://tabelog.com/aichi/A2301/A230102/23006935/,35.16623746606137,136.89682208368623
台湾ラーメン 光陽,たいわんらーめんこうよう,酢鶏（ハーフ）、台湾ラーメン（中辛）、ピリカラにんにく炒飯,"https://www.google.com/maps/place/%E5%8F%B0%E6%B9%BE%E3%83%A9%E3%83%BC%E3%83%A1%E3%83%B3+%E5%85%89%E9%99%BD/@35.2298777,136.8953914,16.36z/data=!4m15!1m8!3m7!1s0x60037470d829994f:0x7d44088eaa033849!2z44CSNDUyLTA4MDIg5oSb55-l55yM5ZCN5Y-k5bGL5biC6KW_5Yy65q-U6Imv77yT5LiB55uu77yR77yT77yZIO-8qu-8reODkuODqQ!3b1!8m2!3d35.230463!4d136.8973883!16s%2Fg%2F12j6xkcwy!3m5!1s0x60037470d8287c79:0x9e7722c3727b7fe5!8m2!3d35.2304379!4d136.8973604!16s%2Fg%2F1td9dpht?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d5081.886734858689!2d136.89539137765036!3d35.22987765605262!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60037470d8287c79%3A0x9e7722c3727b7fe5!2z5Y-w5rm-44Op44O844Oh44OzIOWFiemZvQ!5e0!3m2!1sja!2sjp!4v1711035432330!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",愛知県,名古屋市西区,比良3-139,比良駅,"・城北線 比良駅より徒歩9分
・比良駅から700m",052-501-3243,,https://tabelog.com/aichi/A2301/A230113/23011919/,35.23064484715997,136.89730201143382
ゑびす家,えびすや,うな重,"https://www.google.com/maps/place/%E3%82%91%E3%81%B3%E3%81%99%E5%AE%B6/@35.7574451,139.8747739,17.71z/data=!4m15!1m8!3m7!1s0x601885a2b34f810f:0x6076db08a9c092c7!2z44CSMTI1LTAwNTIg5p2x5Lqs6YO96JGb6aO-5Yy65p-05Y-I77yX5LiB55uu77yT4oiS77yX!3b1!8m2!3d35.7576162!4d139.8761271!16s%2Fg%2F12j1g9_tm!3m5!1s0x601885a2b34f9ec3:0x108663a54a3176f6!8m2!3d35.7576157!4d139.876109!16s%2Fg%2F1thxw5xh?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1976.3689429805695!2d139.87477387446043!3d35.757445126106944!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x601885a2b34f9ec3%3A0x108663a54a3176f6!2z44KR44Gz44GZ5a62!5e0!3m2!1sja!2sjp!4v1711036095028!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",東京都,葛飾区,柴又7-3-7,柴又駅,・柴又駅より徒歩１分,03-3657-2525,,https://tabelog.com/tokyo/A1324/A132403/13035341/,35.75769756741502,139.87612953306075
栗原軒,くりはらけん,肉朝鮮焼定食・生タマゴ,"https://www.google.com/maps/place/%E6%A0%97%E5%8E%9F%E8%BB%92/@35.7465478,140.3674636,15.38z/data=!4m15!1m8!3m7!1s0x6022f31eafdc6875:0xd58a374122c0cb6a!2z44CSMjg2LTAxMTEg5Y2D6JGJ55yM5oiQ55Sw5biC5LiJ6YeM5aGa77yR77yV!3b1!8m2!3d35.7469458!4d140.373365!16s%2Fg%2F11clqq6vq9!3m5!1s0x6022f31eb0277f65:0xbc3efa38db6b21cb!8m2!3d35.7469473!4d140.3733722!16s%2Fg%2F1trsy3h4?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d9948.854343109924!2d140.36746357324276!3d35.74654777234239!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6022f31eb0277f65%3A0xbc3efa38db6b21cb!2z5qCX5Y6f6LuS!5e0!3m2!1sja!2sjp!4v1711036490953!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",千葉県,成田市,三里塚15,成田空港駅,"・成田空港駅から2,428m",0476-35-0213,,https://tabelog.com/chiba/A1204/A120403/12008244/,35.74744399292816,140.37326504576498
活海酒,かつかいしゅ,お通し（鴨の焼ナス巻き）、カワハギ刺し（肝付き）、カワハギの煮付け、高菜の油炒め、豚足の唐揚げ、カワハギの味噌汁、ウニたっぷりクリームパスタ,"https://www.google.com/maps/place/%E6%B4%BB%E6%B5%B7%E9%85%92/@33.5857549,130.3866026,15.88z/data=!4m15!1m8!3m7!1s0x3541922aa6a2752f:0x959febc89c47aef3!2z44CSODEwLTAwMjMg56aP5bKh55yM56aP5bKh5biC5Lit5aSu5Yy66K2m5Zu677yS5LiB55uu77yV4oiS77yR77yT!3b1!8m2!3d33.5831452!4d130.3901794!16s%2Fg%2F12hlbmzt_!3m5!1s0x3541922aa698b045:0xd514aefa4f8533c3!8m2!3d33.583147!4d130.390191!16s%2Fg%2F1tdl8hf4?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d7231.751051415971!2d130.38660264498424!3d33.58575493343237!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3541922aa698b045%3A0xd514aefa4f8533c3!2z5rS75rW36YWS!5e0!3m2!1sja!2sjp!4v1711037629517!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",福岡県,福岡市中央区,警固2丁目5-13,赤坂駅,・地下鉄赤坂駅より徒歩9分,092-716-6787,,https://tabelog.com/fukuoka/A4001/A400104/40003961/,33.58325601336657,130.3902208982283
純ちゃん,じゅんちゃん,ラーメン,"https://www.google.com/maps/place/%E7%B4%94%E3%81%A1%E3%82%83%E3%82%93/@33.6011558,130.4008636,15.59z/data=!3m1!5s0x354191ef028e2be5:0x199cdd56178b1c92!4m15!1m8!3m7!1s0x354191ef02e6ba3b:0xa7214986c470ae9b!2z44CSODEyLTAwMzIg56aP5bKh55yM56aP5bKh5biC5Y2a5aSa5Yy655-z5Z-O55S677yR4oiS77yRIO-8ru-8pO-8s-ODk-ODqw!3b1!8m2!3d33.6029081!4d130.4037495!16s%2Fg%2F12hqnl0vn!3m5!1s0x354191ef02fa4763:0x48847a89dc56c3b1!8m2!3d33.6028154!4d130.4038121!16s%2Fg%2F11c3v12z4x?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d8801.448944551923!2d130.40086361249297!3d33.6011558103397!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x354191ef02fa4763%3A0x48847a89dc56c3b1!2z57SU44Gh44KD44KT!5e0!3m2!1sja!2sjp!4v1711037898604!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",福岡県,福岡市博多区,石城町1-1 NDSビル,呉服町駅,"・福岡市地下鉄 呉服町駅より徒歩9分
・呉服町駅から765m",090-8628-0708,,https://tabelog.com/fukuoka/A4001/A400106/40039152/,33.603368699660614,130.40387565692689
焼肉 清月苑,やきにくせいげつえん,塩ヒレ、塩カルビ、しその葉漬け、コムタン、ハラミ、塩ハラミ,"https://www.google.com/maps/place/%E7%84%BC%E8%82%89+%E6%B8%85%E6%9C%88%E8%8B%91/@35.5673494,139.5898257,15z/data=!4m6!3m5!1s0x6018f66e2b51f033:0x17ab8d775e07f8aa!8m2!3d35.570653!4d139.5990384!16s%2Fg%2F1tpn2lzk?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d12981.789289603761!2d139.58982565939445!3d35.56734943492495!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018f66e2b51f033%3A0x17ab8d775e07f8aa!2z54S86IKJIOa4heaciOiLkQ!5e0!3m2!1sja!2sjp!4v1711038598965!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",神奈川県,川崎市宮前区,野川4179,北山田駅,"・北山田駅から1,220m",044-788-5235,,https://tabelog.com/kanagawa/A1401/A140203/14018576/,35.57159073323406,139.59900954226913
餃子菜苑,ぎょうざさいえん,餃子、チャーハン（かきたまスープ付き）、ムースーロー（肉・玉子キクラゲ炒め）,"https://www.google.com/maps/place/%E9%A4%83%E5%AD%90%E8%8F%9C%E8%8B%91/@35.9920498,139.0826711,18.28z/data=!4m15!1m8!3m7!1s0x601ecbd505dbd2bd:0x8e3c296a7618b607!2z44CSMzY4LTAwNDIg5Z-8546J55yM56ep54i25biC5p2x55S677yS77yU4oiS77yV!3b1!8m2!3d35.9916239!4d139.083893!16s%2Fg%2F12hy863sd!3m5!1s0x601ecbd505d0a579:0x7f8db4a110dc0c32!8m2!3d35.9915922!4d139.0838922!16s%2Fg%2F1tj6txpq?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1333.1425057696222!2d139.08267113299797!3d35.99204981840823!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x601ecbd505d0a579%3A0x7f8db4a110dc0c32!2z6aSD5a2Q6I-c6IuR!5e0!3m2!1sja!2sjp!4v1711038906957!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",埼玉県,秩父市,東町24-5,御花畑駅,・御花畑駅から89m,0494-22-3008,,https://tabelog.com/saitama/A1107/A110701/11019456/,35.99166802650413,139.08389844328846
魚たつ,うおたつ,舞鶴かに刺身、舞鶴かに焼き、京鰆,"https://www.google.com/maps/place/%E9%AD%9A%E3%81%9F%E3%81%A4/@35.4480499,135.3059457,14.69z/data=!3m1!5s0x5fff8bb591887f65:0xade96dd415db859f!4m6!3m5!1s0x5fff8bb592711495:0xe704080e3770cd3b!8m2!3d35.450379!4d135.3144849!16s%2Fg%2F1tgws3hb?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d16128.393668410501!2d135.30594570420612!3d35.44804992327559!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x5fff8bb592711495%3A0xe704080e3770cd3b!2z6a2a44Gf44Gk!5e0!3m2!1sja!2sjp!4v1711039349956!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",京都府,舞鶴市,下福井905 舞鶴港とれとれセンター,西舞鶴駅,"・西舞鶴駅から1,741m",0773-75-9932,,https://tabelog.com/kyoto/A2609/A260902/26028008/,35.45097735294277,135.31467678031828
丹波篠山 猪料理専門店 奥栄,たんばささやまいのししりょうりせんもんてんおくえい,猪肉（ロース・バラ・モモ・赤身）、〆ごはん,"https://www.google.com/maps/place/%E4%B8%B9%E6%B3%A2%E7%AF%A0%E5%B1%B1+%E7%8C%AA%E6%96%99%E7%90%86%E5%B0%82%E9%96%80%E5%BA%97+%E5%A5%A5%E6%A0%84/@35.10627,135.2161626,16.13z/data=!4m15!1m8!3m7!1s0x60001366800d86ef:0x776f785aead279b4!2z44CSNjY5LTIzNjkg5YW15bqr55yM5Li55rOi56-g5bGx5biC6Jek5bKh5aWl77yU77yZ77yS4oiS77yV!3b1!8m2!3d35.1064138!4d135.2173484!16s%2Fg%2F11h6bf1nk6!3m5!1s0x600013668015ab1b:0xc6ae14348a3824bf!8m2!3d35.1064413!4d135.2173501!16s%2Fg%2F1td47v8r?entry=ttu","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d5967.884604336371!2d135.2161625837341!3d35.10627002747355!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x600013668015ab1b%3A0xc6ae14348a3824bf!2z5Li55rOi56-g5bGxIOeMquaWmeeQhuWwgumWgOW6lyDlpaXmoIQ!5e0!3m2!1sja!2sjp!4v1711039940855!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>",兵庫県,丹波篠山市,藤岡奥492-5,,・JR西日本福知山線丹波篠山口駅からタクシー,079-552-4441,https://www.okuei.com/,https://tabelog.com/hyogo/A2807/A280702/28023086/,35.10666320160347,135.2172611051209
